"property_id","price"
"d56159653f5d2abc5ed5acd7",733663511.356529
"45550aa81c0151f1fd9fd8fe",839764561.328606
"735deef3382aa15930482f3e",563472871.758253
"0dd49fa8bb7be52b851c6dc9",1111531301.79003
"7d3220a91e78f8bc2924d1cd",1111531301.79003
"d3054072b2175deec2c1f8dc",468235316.757993
"b7574b06d593fca4eac59815",468235316.757993
"79e822115c5c1a4531366001",563472871.758253
"d3ed5316a463d38c1bd321d0",1111531301.79003
"2f1880c9b8f7ac2715e1236d",624079895.085654
"dcca1c7f109175760ff531c6",839764561.328606
"dfc4f3facf91bbd93ee0fa4d",468235316.757993
"30e134a6cbe61d7954d0f56b",468235316.757993
"385fee7bd9ad7722d45dd034",468235316.757993
"87199c236bf22903d1aafdd0",468235316.757993
"19e19ad0cd6b5e84d8aa970e",468235316.757993
"907f968e78d748fde69dd44f",733663511.356529
"be094e5db0f784e3aa013aae",468235316.757993
"7ab96f83915bc84f8c03c1bd",468235316.757993
"07f4aa9b9ff5b0b05d31e6c0",624079895.085654
"e9be8cd37abed8ab510ba1f5",839764561.328606
"5f6ad58df27b562db077b5ce",563472871.758253
"ee96d947484aaace40f9b77f",733663511.356529
"15c4aef8401208054697b81e",760816605.515841
"22d6cb11333f2839b8112b89",1111531301.79003
"f71d2bca0c5fe2720a1544c4",468235316.757993
"451744cf3ce55a98db8a3562",563472871.758253
"fba9ae05a6a8a9e0c6268a9f",468235316.757993
"1338e58f7dcebf5a1ea59388",468235316.757993
"a817e8da0ada143ac87277ee",468235316.757993
"46d8bb3e9a0ca584d3c7a317",468235316.757993
"b2506aa9463aebf01e1e00ca",468235316.757993
"7ec025b9b6e6f33bf65af41b",468235316.757993
"2ff531e27672ecd2362eed55",468235316.757993
"9b3cf0d1b91b9c6a2a887647",624079895.085654
"7db5291ce4602d9b2b266872",468235316.757993
"65d5918e826c33bb950fc008",468235316.757993
"395c34e4b8f52cbdb0522459",563472871.758253
"855f4b67d2bd6d18fd03d8e7",624079895.085654
"9ff06409b37e5b5dece4604a",468235316.757993
"0508cd7bd2c77ebb6fea1e56",468235316.757993
"b45fff2e718e54772d46a3fd",624079895.085654
"cf4d2297b73dbc357d21e31b",468235316.757993
"0ada7044c5b29925abc90879",468235316.757993
"6305f02255274ab5fb6bd39c",624079895.085654
"d9a94194ae1350512beff3e6",624079895.085654
"e3896296cb80d50d9ad3f903",624079895.085654
"6514f355887c64136edb5595",563472871.758253
"f03400cc18e12903b3ffbe5a",733663511.356529
"4e134600155a64783b3f8c3e",563472871.758253
"d63ebc63c82fbf66d8b6ffd3",733663511.356529
"1bd64811bd59706844230198",733663511.356529
"a83921284639eedd4a511cb6",733663511.356529
"a2f3f7a1cd573e2a33f52e2d",839764561.328606
"47344a66471fa51f61c64652",839764561.328606
"78fd849c9429091347d7e5c9",733663511.356529
"c3daf2abea55af99c9579319",839764561.328606
"52864916eb1984abca41ec66",1111531301.79003
"c62494a9d7aede44f2f84023",733663511.356529
"a2b576643f7a032371587e5e",468235316.757993
"e53bc68f0e97ccead24f3e56",563472871.758253
"fd82c710aad91bc90af490fe",563472871.758253
"d436abc2ee37ba3dd561e940",839764561.328606
"216a598114a403676011cb51",624079895.085654
"ea230d5eccd2b687888173bb",677649693.163924
"18bd0dd7580f2a7cb19a90b9",468235316.757993
"b143c8ca6d334f6a73c3f2a0",468235316.757993
"ab388cb4fa511968783bafee",563472871.758253
"6a4f08cd04d558a56af732d9",468235316.757993
"7216c895aa047c4f405c4941",468235316.757993
"a493488dcd906dc74cf8a604",468235316.757993
"7844b0b2bc65dced90a355c6",468235316.757993
"c1976383069b6b82ab29d092",468235316.757993
"e5cfd99e2308b7b73581dbdc",624079895.085654
"c18c2ea88f4ac53970b53d2c",468235316.757993
"842c9f0e4edf1e5a672ce15e",468235316.757993
"7dd1e46dcbddc6bf5ef694de",468235316.757993
